2024-11-21 16:13:32.965 | WARNING  | chatchat.server.utils:detect_xf_models:104 - auto_detect_model needs xinference-client installed. Please try "pip install xinference-client". 
2024-11-24 13:58:34.067 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - RapidOCRDocLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI4011 or STAT4011 Natural Language Processing - Course Outline.docx
2024-11-24 13:58:34.069 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/5.2 Sentiment Analysis Ngram LR (movie_review).ipynb
2024-11-24 13:58:34.071 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/5.1 Sentiment Analysis - Naive Bayes.ipynb
2024-11-24 13:58:34.074 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T4_ans.ipynb
2024-11-24 13:58:34.116 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T2.ipynb
2024-11-24 13:58:34.117 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/3.1 Text Analysis using Navie Bayes.ipynb
2024-11-24 13:58:34.128 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T1_ans.ipynb
2024-11-24 13:58:34.145 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/4011A1_questions.ipynb
2024-11-24 13:58:34.170 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - RapidOCRDocLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI4011 or STAT4011 Natural Language Processing - 2024 Fall.docx
2024-11-24 13:58:34.257 | ERROR    | chatchat.server.utils:check_embed_model:355 - failed to access embed model 'quentinz/bge-large-zh-v1.5': Error raised by inference API HTTP code: 404, {"error":"model \"quentinz/bge-large-zh-v1.5\" not found, try pulling it first"}
2024-11-24 13:58:34.278 | ERROR    | chatchat.server.utils:check_embed_model:355 - failed to access embed model 'quentinz/bge-large-zh-v1.5': Error raised by inference API HTTP code: 404, {"error":"model \"quentinz/bge-large-zh-v1.5\" not found, try pulling it first"}
2024-11-24 13:58:34.293 | ERROR    | chatchat.server.utils:check_embed_model:355 - failed to access embed model 'quentinz/bge-large-zh-v1.5': Error raised by inference API HTTP code: 404, {"error":"model \"quentinz/bge-large-zh-v1.5\" not found, try pulling it first"}
2024-11-24 13:58:34.307 | ERROR    | chatchat.server.utils:check_embed_model:355 - failed to access embed model 'quentinz/bge-large-zh-v1.5': Error raised by inference API HTTP code: 404, {"error":"model \"quentinz/bge-large-zh-v1.5\" not found, try pulling it first"}
2024-11-24 13:58:34.321 | ERROR    | chatchat.server.utils:check_embed_model:355 - failed to access embed model 'quentinz/bge-large-zh-v1.5': Error raised by inference API HTTP code: 404, {"error":"model \"quentinz/bge-large-zh-v1.5\" not found, try pulling it first"}
2024-11-24 13:58:34.355 | ERROR    | chatchat.server.utils:check_embed_model:355 - failed to access embed model 'quentinz/bge-large-zh-v1.5': Error raised by inference API HTTP code: 404, {"error":"model \"quentinz/bge-large-zh-v1.5\" not found, try pulling it first"}
2024-11-24 13:58:34.382 | ERROR    | chatchat.server.utils:check_embed_model:355 - failed to access embed model 'quentinz/bge-large-zh-v1.5': Error raised by inference API HTTP code: 404, {"error":"model \"quentinz/bge-large-zh-v1.5\" not found, try pulling it first"}
2024-11-24 13:58:34.396 | ERROR    | chatchat.server.utils:check_embed_model:355 - failed to access embed model 'quentinz/bge-large-zh-v1.5': Error raised by inference API HTTP code: 404, {"error":"model \"quentinz/bge-large-zh-v1.5\" not found, try pulling it first"}
2024-11-24 13:58:38.068 | ERROR    | chatchat.server.utils:check_embed_model:355 - failed to access embed model 'quentinz/bge-large-zh-v1.5': Error raised by inference API HTTP code: 404, {"error":"model \"quentinz/bge-large-zh-v1.5\" not found, try pulling it first"}
2024-11-24 13:58:38.172 | ERROR    | chatchat.server.utils:check_embed_model:355 - failed to access embed model 'quentinz/bge-large-zh-v1.5': Error raised by inference API HTTP code: 404, {"error":"model \"quentinz/bge-large-zh-v1.5\" not found, try pulling it first"}
2024-11-24 13:58:38.175 | INFO     | chatchat.server.knowledge_base.kb_cache.faiss_cache:load_vector_store:109 - loading vector store in 'APAI4011/vector_store/quentinz/bge-large-zh-v1.5' from disk.
2024-11-24 13:58:38.185 | ERROR    | chatchat.server.knowledge_base.kb_cache.faiss_cache:load_vector_store:140 - Error raised by inference API HTTP code: 404, {"error":"model \"quentinz/bge-large-zh-v1.5\" not found, try pulling it first"}
2024-11-24 13:58:38.189 | ERROR    | chatchat.webui_pages.utils:to_json:233 - JSONDecodeError: API未能返回正确的JSON。Expecting value: line 1 column 1 (char 0)
2024-11-24 14:00:25.853 | INFO     | chatchat.server.knowledge_base.kb_cache.faiss_cache:load_vector_store:109 - loading vector store in 'APAI4011/vector_store/bge-m3' from disk.
2024-11-24 14:01:36.470 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T7_ans.ipynb
2024-11-24 14:01:36.471 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/5.2 Sentiment Analysis Ngram LR (movie_review).ipynb
2024-11-24 14:01:36.472 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/2.1 Text Analysis (A Bag of Words and TF-IDF).ipynb
2024-11-24 14:01:36.474 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/P1_K-Nearest Neighbors Algorithm.ipynb
2024-11-24 14:01:36.474 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/3.1 Text Analysis using Navie Bayes.ipynb
2024-11-24 14:01:36.479 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T3_ans.ipynb
2024-11-24 14:01:36.482 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/5.1 Sentiment Analysis - Naive Bayes.ipynb
2024-11-24 14:01:36.483 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/chatglm_prompt.ipynb
2024-11-24 14:01:36.485 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T2.ipynb
2024-11-24 14:01:36.485 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - RapidOCRDocLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI4011 or STAT4011 Natural Language Processing - 2024 Fall.docx
2024-11-24 14:01:36.534 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T1_ans.ipynb
2024-11-24 14:01:36.535 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T6.ipynb
2024-11-24 14:01:36.536 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/Text Generation with Transformers.ipynb
2024-11-24 14:01:36.545 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T4_ans.ipynb
2024-11-24 14:01:36.547 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - RapidOCRDocLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI4011 or STAT4011 Natural Language Processing - Course Outline.docx
2024-11-24 14:01:36.579 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - CSVLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/titanic.csv
2024-11-24 14:01:36.627 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/4011A2_questions.ipynb
2024-11-24 14:01:36.755 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/Prompt_Engineering.ipynb
2024-11-24 14:01:36.775 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T8_rnn.ipynb
2024-11-24 14:01:36.775 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - JSONLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/news_category_dataset.json
2024-11-24 14:01:37.093 | ERROR    | chatchat.server.knowledge_base.utils:files2docs_in_thread_file2docs:419 - ImportError: 从文件 APAI4011/news_category_dataset.json 加载文档时出错：jq package not found, please install it with `pip install jq`
2024-11-24 14:03:11.497 | INFO     | chatchat.server.knowledge_base.kb_cache.faiss_cache:save:40 - 已将向量库 ('APAI4011', 'bge-m3') 保存到磁盘
2024-11-24 14:12:23.368 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:12:23.369 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:12:32.383 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:12:32.384 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:12:55.732 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:12:55.732 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:12:55.774 | INFO     | chatchat.server.knowledge_base.kb_cache.faiss_cache:load_vector_store:109 - loading vector store in 'APAI4011/vector_store/bge-large-en-v1.5' from disk.
2024-11-24 14:13:45.397 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T2.ipynb
2024-11-24 14:13:45.398 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/chatglm_prompt.ipynb
2024-11-24 14:13:45.399 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T1_ans.ipynb
2024-11-24 14:13:45.401 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - CSVLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/titanic.csv
2024-11-24 14:13:45.408 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T3_ans.ipynb
2024-11-24 14:13:45.413 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T6.ipynb
2024-11-24 14:13:45.414 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/2.1 Text Analysis (A Bag of Words and TF-IDF).ipynb
2024-11-24 14:13:45.416 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/5.1 Sentiment Analysis - Naive Bayes.ipynb
2024-11-24 14:13:45.432 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/5.2 Sentiment Analysis Ngram LR (movie_review).ipynb
2024-11-24 14:13:45.445 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/Text Generation with Transformers.ipynb
2024-11-24 14:13:45.446 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/Prompt_Engineering.ipynb
2024-11-24 14:13:45.471 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/P1_K-Nearest Neighbors Algorithm.ipynb
2024-11-24 14:13:45.472 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - RapidOCRDocLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI4011 or STAT4011 Natural Language Processing - 2024 Fall.docx
2024-11-24 14:13:45.478 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - RapidOCRDocLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI4011 or STAT4011 Natural Language Processing - Course Outline.docx
2024-11-24 14:13:45.480 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T4_ans.ipynb
2024-11-24 14:13:45.480 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/3.1 Text Analysis using Navie Bayes.ipynb
2024-11-24 14:13:45.488 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T8_rnn.ipynb
2024-11-24 14:13:45.488 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T7_ans.ipynb
2024-11-24 14:14:55.926 | INFO     | chatchat.server.knowledge_base.kb_cache.faiss_cache:save:40 - 已将向量库 ('APAI4011', 'bge-large-en-v1.5') 保存到磁盘
2024-11-24 14:17:35.117 | WARNING  | chatchat.server.api_server.openai_routes:generator:102 - streaming progress has been interrupted by user.
2024-11-24 14:17:53.635 | ERROR    | chatchat.server.utils:wrap_done:46 - ValueError: Caught exception: An output parsing error occurred. In order to pass this error back to the agent and have it try again, pass `handle_parsing_errors=True` to the AgentExecutor. This is the error: Could not parse LLM output: Action:
{
  "action": "search_internet",
  "action_input": {
    "title": "Sentiment Analysis Definition",
    "description": "Definition of Sentiment Analysis",
    "type": "string"
  }
}

Observ
2024-11-24 14:52:26.979 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:52:26.989 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:52:27.000 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:52:27.010 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:52:27.386 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:52:27.386 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:52:27.386 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:52:27.387 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:52:27.414 | INFO     | chatchat.server.knowledge_base.kb_cache.faiss_cache:load_vector_store:109 - loading vector store in 'APAI4011/vector_store/bge-large-en-v1.5' from disk.
2024-11-24 14:52:27.909 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/P1_K-Nearest Neighbors Algorithm.ipynb
2024-11-24 14:52:27.911 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/Text Generation with Transformers.ipynb
2024-11-24 14:52:27.912 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T3_ans.ipynb
2024-11-24 14:52:27.914 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T8_rnn.ipynb
2024-11-24 14:52:27.917 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - RapidOCRDocLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI4011 or STAT4011 Natural Language Processing - Course Outline.docx
2024-11-24 14:52:27.922 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/5.2 Sentiment Analysis Ngram LR (movie_review).ipynb
2024-11-24 14:52:27.929 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/5.1 Sentiment Analysis - Naive Bayes.ipynb
2024-11-24 14:52:27.948 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T4_ans.ipynb
2024-11-24 14:52:27.949 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T7_ans.ipynb
2024-11-24 14:52:27.949 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T2.ipynb
2024-11-24 14:52:27.966 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/Prompt_Engineering.ipynb
2024-11-24 14:52:27.983 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/3.1 Text Analysis using Navie Bayes.ipynb
2024-11-24 14:52:28.027 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - CSVLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/titanic.csv
2024-11-24 14:52:28.028 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T6.ipynb
2024-11-24 14:52:28.040 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI_STAT4011_T1_ans.ipynb
2024-11-24 14:52:28.070 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/chatglm_prompt.ipynb
2024-11-24 14:52:28.087 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - RapidOCRDocLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/APAI4011 or STAT4011 Natural Language Processing - 2024 Fall.docx
2024-11-24 14:52:28.089 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - NotebookLoader used for /home/angus/langchain-data/data/knowledge_base/APAI4011/content/2.1 Text Analysis (A Bag of Words and TF-IDF).ipynb
2024-11-24 14:55:54.787 | INFO     | chatchat.server.knowledge_base.kb_cache.faiss_cache:save:40 - 已将向量库 ('APAI4011', 'bge-large-en-v1.5') 保存到磁盘
2024-11-24 14:55:56.835 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:55:56.845 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:55:56.856 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:55:56.866 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:55:58.321 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:55:58.333 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:55:58.343 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:55:58.353 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:55:58.375 | INFO     | chatchat.startup:start_main_server:257 - 正在启动服务：
2024-11-24 14:55:58.376 | INFO     | chatchat.startup:start_main_server:258 - 如需查看 llm_api 日志，请前往 /home/angus/langchain-data/data/logs
2024-11-24 14:55:59.825 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:55:59.836 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:55:59.846 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:55:59.856 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:56:00.402 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:56:00.402 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:56:00.403 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:56:00.403 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:56:00.420 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:56:00.605 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:56:00.704 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:56:00.714 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:56:00.724 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:56:00.734 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:56:00.873 | INFO     | chatchat.startup:run_api_server:55 - Api MODEL_PLATFORMS: [PlatformConfig(platform_name='xinference', platform_type='xinference', api_base_url='http://127.0.0.1:9997/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=True, llm_models=[], embed_models=[], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='ollama', platform_type='ollama', api_base_url='http://127.0.0.1:11434/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['qwen:7b', 'qwen2:7b'], embed_models=['quentinz/bge-large-zh-v1.5'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='oneapi', platform_type='oneapi', api_base_url='http://127.0.0.1:3000/v1', api_key='sk-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['chatglm_pro', 'chatglm_turbo', 'chatglm_std', 'chatglm_lite', 'qwen-turbo', 'qwen-plus', 'qwen-max', 'qwen-max-longcontext', 'ERNIE-Bot', 'ERNIE-Bot-turbo', 'ERNIE-Bot-4', 'SparkDesk'], embed_models=['text-embedding-v1', 'Embedding-V1'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='openai', platform_type='openai', api_base_url='https://api.openai.com/v1', api_key='sk-proj-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['gpt-4o', 'gpt-3.5-turbo'], embed_models=['text-embedding-3-small', 'text-embedding-3-large'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[])]
2024-11-24 14:56:02.296 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:56:02.307 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:56:02.317 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
2024-11-24 14:56:02.327 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using bge-large-en-v1.5 instead
